time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem	volts_little_cluster	volts_big_cluster	volts_gpu	volts_mem
1513612603.35	3.145	0.275981994318	0.615018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.0869565217372	0.0400000000009	0.0400000000009	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612603.59	3.172	0.275981994318	0.642018005682	2.254	0.0	0.0	0.0	0.0	0.919999999998	0.374999999999	0.130434782608	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612603.83	3.172	0.275981994318	0.642018005682	2.254	0.0833333333349	0.0	0.0	0.0	1.0	0.318181818184	0.0416666666711	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612604.07	3.237	0.275981994318	0.707018005682	2.254	0.0416666666675	0.0	0.0	0.0	1.0	0.4	0.119999999999	0.0800000000017	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612604.31	3.237	0.275981994318	0.707018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.0869565217372	0.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612604.55	3.202	0.275981994318	0.672018005682	2.254	0.0	0.0	0.0	0.0	0.124999999999	0.391304347827	0.739130434784	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612604.79	3.218	0.275981994318	0.688018005682	2.254	0.0416666666675	0.0	0.0	0.0	0.0833333333352	0.0	1.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612605.03	3.191	0.275981994318	0.661018005682	2.254	0.0800000000017	0.0	0.0	0.0	0.0434782608666	0.0	1.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612605.27	3.183	0.275981994318	0.653018005682	2.254	0.0400000000007	0.0	0.0	0.0	3.95428134681e-12	0.0	1.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612605.51	3.191	0.275981994318	0.661018005682	2.254	0.0833333333318	0.0	0.0	0.0	0.5	0.0434782608704	1.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612605.75	3.191	0.275981994318	0.661018005682	2.254	0.0	0.0400000000009	0.0	0.0	0.230769230768	0.0833333333314	1.0	0.200000000001	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612605.99	3.195	0.275981994318	0.665018005682	2.254	0.0	0.0	0.0	0.0	0.0434782608666	0.307692307693	1.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
