time u0 u1 u2 u3 u4 u5 u6 u7 t0 t1 t2 t3 tgpu clf0 clf4 v a w
510796711.18 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 64.0 72.0 55.0 1400000 2000000 5.035 1.150 5.794
510796711.56 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 60.0 59.0 64.0 72.0 55.0 1400000 2000000 5.035 1.153 5.809
510796711.94 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 72.0 55.0 1400000 2000000 5.035 1.170 5.893
510796712.33 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 64.0 72.0 55.0 1400000 2000000 5.035 1.156 5.825
510796712.71 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 64.0 72.0 55.0 1400000 2000000 5.034 1.150 5.790
510796713.09 0.0 0.0 0.0 0.0 0.2 1.0 0.0 0.0909090909091 60.0 59.0 64.0 73.0 55.0 1400000 2000000 5.034 1.153 5.809
510796713.48 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.173 5.909
510796713.86 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 72.0 55.0 1400000 2000000 5.035 1.153 5.805
510796714.24 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.152 5.802
510796714.63 0.0 0.0 0.0 0.0 0.2 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.158 5.836
510796715.01 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.166 5.874
510796715.39 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.151 5.798
510796715.78 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.154 5.817
510796716.16 0.0 0.0 0.0 0.0 0.2 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.166 5.878
510796716.54 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.175 5.920
510796716.92 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 66.0 73.0 55.0 1400000 2000000 5.035 1.152 5.802
510796717.31 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.172 5.905
510796717.69 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.152 5.802
510796718.08 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.178 5.935
510796718.46 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.154 5.809
510796718.84 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.156 5.821
510796719.22 0.0 0.0 0.0 0.0 0.111111111111 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.157 5.828
510796719.61 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.175 5.920
510796719.99 0.0 0.0 0.0 0.0 0.0909090909091 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.158 5.836
510796720.37 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.154 5.813
510796720.76 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 63.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.155 5.817
510796721.14 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.174 5.916
510796721.52 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.156 5.825
510796721.91 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.155 5.817
510796722.29 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.158 5.836
510796722.67 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 60.0 59.0 65.0 73.0 55.0 1400000 2000000 5.035 1.157 5.825
510796723.06 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.170 5.893
510796723.44 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.155 5.817
510796723.82 0.0 0.0 0.0 0.0 0.0 1.0 0.1 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.157 5.828
510796724.2 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.036 1.190 5.996
510796724.59 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.157 5.825
510796724.97 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.160 5.847
510796725.36 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.160 5.844
510796725.74 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.183 5.962
510796726.12 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.159 5.840
510796726.51 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 60.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.161 5.847
510796726.89 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 73.0 56.0 1400000 2000000 5.036 1.159 5.840
510796727.27 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.181 5.951
510796727.65 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.161 5.847
510796728.04 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.162 5.855
510796728.42 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 74.0 56.0 1400000 2000000 5.035 1.161 5.847
510796728.81 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.036 1.186 5.973
510796729.19 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 73.0 56.0 1400000 2000000 5.035 1.161 5.847
510796729.57 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 59.0 65.0 74.0 56.0 1400000 2000000 5.035 1.164 5.867
510796729.95 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 74.0 56.0 1400000 2000000 5.036 1.163 5.859
510796730.34 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 74.0 56.0 1400000 2000000 5.036 1.182 5.954
510796730.72 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.166 5.870
510796731.1 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 74.0 56.0 1400000 2000000 5.035 1.164 5.867
510796731.49 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.165 5.874
510796731.87 0.0 0.0 0.0 0.0 0.0909090909091 1.0 0.111111111111 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.186 5.973
510796732.26 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.163 5.859
510796732.63 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 65.0 74.0 56.0 1400000 2000000 5.035 1.163 5.859
510796733.02 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.878
510796733.4 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.163 5.859
510796733.79 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.878
510796734.17 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.163 5.859
510796734.56 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.166 5.874
510796734.94 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.183 5.962
510796735.32 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.165 5.870
510796735.7 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.164 5.863
510796736.08 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.163 5.859
510796736.47 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.185 5.970
510796736.85 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.169 5.889
510796737.23 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.878
510796737.62 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.166 5.874
510796738.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.168 5.886
510796738.39 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.165 5.870
510796738.77 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.882
510796739.15 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.164 5.863
510796739.53 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.197 6.027
510796739.92 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.165 5.870
510796740.3 0.0 0.0 0.0 0.0 0.0909090909091 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.168 5.886
510796740.68 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.188 5.985
510796741.07 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.169 5.886
510796741.45 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.187 5.977
510796741.83 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.882
510796742.22 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.167 5.878
510796742.6 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.167 5.882
510796742.98 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.036 1.170 5.893
510796743.37 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 56.0 1400000 2000000 5.035 1.168 5.886
510796743.75 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.036 1.189 5.992
510796744.13 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.167 5.878
510796744.52 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.170 5.893
510796744.9 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.167 5.878
510796745.28 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.192 6.004
510796745.66 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.170 5.893
510796746.05 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.171 5.897
510796746.43 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.171 5.901
510796746.82 0.0 0.0 0.0 0.0 0.0909090909091 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.170 5.893
510796747.2 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 61.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.173 5.909
510796747.58 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 75.0 57.0 1400000 2000000 5.035 1.170 5.893
510796747.96 0.0 0.0 0.0 0.0 0.1 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.186 5.973
510796748.35 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.194 6.015
510796748.73 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.036 1.172 5.909
510796749.11 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 75.0 57.0 1400000 2000000 5.035 1.182 5.958
510796749.5 0.0 0.0 0.0 0.0 0.2 1.0 0.0909090909091 0.0 62.0 61.0 66.0 74.0 57.0 1400000 2000000 5.035 1.175 5.920
510796749.88 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 75.0 57.0 1400000 2000000 5.035 1.189 5.989
510796750.26 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 75.0 57.0 1400000 2000000 5.035 1.175 5.920
510796750.65 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.036 1.167 5.882
510796751.03 0.0 0.0 0.0 0.0 0.333333333333 1.0 0.0 0.0 62.0 60.0 66.0 74.0 57.0 1400000 2000000 5.035 1.172 5.901
510796751.41 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.209 6.088
510796751.8 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.172 5.901
510796752.18 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.172 5.905
510796752.56 0.0 0.0 0.0 0.0 0.181818181818 1.0 0.0 0.0 62.0 60.0 67.0 75.0 57.0 1400000 2000000 5.035 1.178 5.935
510796752.95 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.036 1.193 6.015
510796753.33 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.187 5.981
510796753.71 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 66.0 75.0 57.0 1400000 2000000 5.035 1.168 5.886
510796754.1 0.0 0.0 0.0 0.0 0.2 1.0 0.0 0.0 62.0 60.0 66.0 75.0 57.0 1400000 2000000 5.035 1.170 5.893
510796754.48 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.191 6.000
510796754.86 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 66.0 75.0 57.0 1400000 2000000 5.035 1.170 5.893
510796755.25 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 62.0 61.0 66.0 75.0 57.0 1400000 2000000 5.035 1.172 5.905
510796755.63 0.0 0.0 0.0 0.0 0.1 0.363636363636 0.0 0.0 62.0 61.0 67.0 75.0 57.0 1400000 2000000 5.035 1.170 5.893
510796756.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 59.0 64.0 64.0 56.0 1400000 2000000 5.023 1.044 5.252
510796756.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 58.0 62.0 62.0 56.0 1400000 2000000 5.005 0.760 3.805
510796756.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 58.0 61.0 61.0 55.0 1400000 2000000 5.005 0.741 3.710
510796757.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 57.0 61.0 60.0 55.0 1400000 2000000 5.006 0.738 3.699
510796757.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.740 3.706
510796757.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.745 3.729
510796758.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 56.0 60.0 59.0 54.0 1400000 2000000 5.005 0.738 3.695
510796758.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 56.0 60.0 59.0 54.0 1400000 2000000 5.005 0.738 3.695
510796759.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 56.0 59.0 59.0 54.0 1400000 2000000 5.007 0.763 3.825
510796759.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 59.0 58.0 54.0 1400000 2000000 5.006 0.746 3.737
510796759.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 59.0 58.0 54.0 1400000 2000000 5.004 0.732 3.660
510796760.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 56.0 59.0 59.0 54.0 1400000 2000000 5.003 0.733 3.668
510796760.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 56.0 59.0 59.0 54.0 1400000 2000000 5.005 0.754 3.779
510796760.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 59.0 59.0 53.0 1400000 2000000 5.007 0.800 4.008
510796761.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 59.0 58.0 53.0 1400000 2000000 5.004 0.733 3.668
510796761.76 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 56.0 59.0 58.0 54.0 1400000 2000000 5.005 0.738 3.695
510796762.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 59.0 58.0 53.0 1400000 2000000 5.006 0.756 3.790
510796762.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 56.0 58.0 58.0 53.0 1400000 2000000 5.004 0.735 3.679
510796762.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.005 0.733 3.672
510796763.29 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 55.0 56.0 59.0 58.0 53.0 1400000 2000000 5.005 0.730 3.657
510796763.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.006 0.754 3.775
510796764.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.003 0.736 3.683
510796764.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.003 0.730 3.653
510796764.82 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.003 0.730 3.653
510796765.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.005 0.732 3.664
510796765.59 0.0 0.0 0.0 0.0 0.0 0.0 0.222222222222 0.0 55.0 55.0 58.0 58.0 53.0 1400000 2000000 5.003 0.727 3.641
510796765.97 0.0 0.0 0.0 0.0 0.0909090909091 0.0 1.0 0.0 56.0 57.0 70.0 63.0 53.0 1400000 2000000 5.024 0.980 4.931
510796766.36 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 57.0 59.0 72.0 65.0 54.0 1400000 2000000 5.034 1.137 5.729
510796766.74 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 58.0 59.0 73.0 65.0 54.0 1400000 2000000 5.035 1.167 5.878
510796767.12 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 58.0 60.0 74.0 67.0 54.0 1400000 2000000 5.035 1.165 5.870
510796767.51 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 60.0 74.0 67.0 55.0 1400000 2000000 5.035 1.154 5.813
510796767.89 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 60.0 74.0 67.0 55.0 1400000 2000000 5.035 1.152 5.805
510796768.27 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 61.0 75.0 67.0 55.0 1400000 2000000 5.036 1.177 5.928
510796768.66 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 61.0 75.0 67.0 55.0 1400000 2000000 5.035 1.152 5.805
510796769.04 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 61.0 75.0 68.0 55.0 1400000 2000000 5.035 1.154 5.813
510796769.42 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 61.0 75.0 68.0 56.0 1400000 2000000 5.035 1.154 5.813
510796769.81 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 59.0 61.0 75.0 68.0 56.0 1400000 2000000 5.035 1.154 5.817
510796770.19 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 61.0 75.0 68.0 56.0 1400000 2000000 5.035 1.157 5.828
510796770.57 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 61.0 75.0 68.0 56.0 1400000 2000000 5.035 1.156 5.825
510796770.96 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 61.0 76.0 68.0 56.0 1400000 2000000 5.035 1.159 5.840
510796771.34 0.0 0.0 0.0 0.0 0.0909090909091 0.0 1.0 0.0 60.0 61.0 76.0 68.0 56.0 1400000 2000000 5.035 1.175 5.920
510796771.72 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 61.0 76.0 68.0 56.0 1400000 2000000 5.035 1.166 5.874
510796772.11 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 68.0 56.0 1400000 2000000 5.035 1.170 5.897
510796772.49 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 68.0 56.0 1400000 2000000 5.035 1.180 5.943
510796772.87 0.0 0.0 0.0 0.0 0.0 0.181818181818 1.0 0.0 60.0 62.0 76.0 68.0 56.0 1400000 2000000 5.035 1.158 5.836
510796773.26 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 68.0 56.0 1400000 2000000 5.035 1.184 5.970
510796773.64 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 68.0 56.0 1400000 2000000 5.035 1.161 5.851
510796774.02 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.160 5.847
510796774.41 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.163 5.859
510796774.79 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.160 5.844
510796775.17 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.165 5.844
510796775.55 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.178 5.935
510796775.94 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.161 5.847
510796776.32 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.160 5.844
510796776.7 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.163 5.859
510796777.09 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.161 5.847
510796777.47 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.165 5.870
510796777.85 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 56.0 1400000 2000000 5.035 1.164 5.863
510796778.24 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 57.0 1400000 2000000 5.035 1.163 5.859
510796778.62 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 60.0 62.0 76.0 69.0 57.0 1400000 2000000 5.035 1.160 5.844
