time	u0	u1	u2	u3	u4	u5	u6	u7	t0	t1	t2	t3	tgpu	clf0	clf4	v	a	w		
511049888.2	0	0	0	0	1	0	0	0	70	64	66	68	61	1400000	1900000	5.039	1.081	5.447		
511049888.8	0	0	0	0	1	0	0	0	70	64	66	68	61	1400000	1900000	5.039	1.079	5.439		
511049889.2	0	0	0	0	1	0	0	0	70	64	67	68	61	1400000	1900000	5.039	1.1	5.542		
511049889.6	0	0	0	0	1	0.333333333	0.545454545	0	70	64	67	68	61	1400000	1900000	5.039	1.081	5.45		
511049889.8	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.17	5.897		
511049890.2	0	0	0	0	1	0.111111111	0	0	71	64	67	68	61	1400000	1900000	5.039	1.081	5.45		
511049890.6	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.106	5.576		
511049891.1	0	0	0	0	1	0	0	0	71	64	67	68	61	1400000	1900000	5.039	1.086	5.473		
511049891.4	0	0	0	0	1	0	0	0	71	64	67	68	61	1400000	1900000	5.039	1.084	5.462		
511049891.8	0	0	0	0	1	0.2	0	0	71	64	68	69	61	1400000	1900000	5.039	1.081	5.45		
511049892.1	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.102	5.554		
511049892.5	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.04	1.082	5.458		
511049892.9	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.086	5.473		
511049893.3	0	0	0	0	1	0.272727273	0	0	71	64	67	69	61	1400000	1900000	5.039	1.081	5.45		
511049893.7	0	0	0	0	1	0.222222222	0.3	0	71	64	69	70	61	1400000	1900000	5.039	1.131	5.706		
511049893.9	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.129	5.691		
511049894.4	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.084	5.466		
511049894.8	0	0	0	0	1	0.2	0	0	71	64	67	69	61	1400000	1900000	5.039	1.083	5.462		
511049895.2	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.105	5.569		
511049895.5	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.085	5.473		
511049895.9	0	0	0	0	1	0	0	0	71	65	68	69	61	1400000	1900000	5.039	1.16	5.847		
511049896.3	0	0	0	0	1	0.2	0	0	71	64	67	69	61	1400000	1900000	5.039	1.09	5.496		
511049896.8	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.087	5.477		
511049897	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.087	5.477		
511049897.5	0	0	0	0	1	0	0	0	71	64	67	69	61	1400000	1900000	5.039	1.083	5.462		
511049897.8	0	0	0	0	1	0.111111111	0	0	71	65	70	71	61	1400000	1900000	5.039	1.085	5.47		
511049898.2	0	0	0	0	1	0	0	0	71	65	68	69	62	1400000	1900000	5.039	1.187	5.985		
511049898.6	0	0	0	0	1	0	0	0	71	65	67	69	62	1400000	1900000	5.039	1.087	5.481		
511049899	0	0	0	0	1	0	0	0	71	65	67	69	62	1400000	1900000	5.039	1.087	5.481		
511049899.4	0	0	0	0	1	0.1	0	0	71	64	67	69	62	1400000	1900000	5.039	1.086	5.47		
511049899.8	0	0	0	0	1	0	0.2	0	71	65	67	69	62	1400000	1900000	5.039	1.104	5.569		
511049900.1	0	0	0	0	1	0	0	0	71	65	68	69	62	1400000	1900000	5.039	1.15	5.798		
511049900.6	0	0	0	0	1	0	0	0	71	65	68	69	62	1400000	1900000	5.039	1.089	5.489		
511049900.9	0	0	0	0	1	0	0	0	71	65	68	71	62	1400000	1900000	5.039	1.084	5.466		
511049901.3	0	0	0	0	1	0	0	0	71	65	68	69	62	1400000	1900000	5.039	1.106	5.576		
511049901.7	0	0	0	0	1	0	0	0	71	65	67	69	62	1400000	1900000	5.039	1.088	5.485		
511049902.1	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.085	5.473		
511049902.5	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.09	5.492		
511049902.9	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.109	5.592		
511049903.2	0	0	0	0	1	0	0	0	72	65	68	69	62	1400000	1900000	5.039	1.088	5.485		
511049903.6	0	0	0	0	1	0	0	0	72	65	68	69	62	1400000	1900000	5.039	1.099	5.542		
511049903.9	0	0	0	0	1	0.3	0.545454545	0	72	65	68	70	62	1400000	1900000	5.039	1.092	5.504		
511049904.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.103	5.565		
511049904.8	0	0	0	0	1	0	0	0	72	65	68	69	62	1400000	1900000	5.039	1.091	5.5		
511049905.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.492		
511049905.6	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.084	5.47		
511049905.9	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.104	5.569		
511049906.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.17	5.901		
511049906.7	0	0	0	0	1	0.090909091	0	0	72	65	68	70	62	1400000	1900000	5.039	1.091	5.5		
511049907.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.087	5.481		
511049907.4	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.105	5.573		
511049907.9	0	0	0	0	1	0	0	0	72	65	68	69	62	1400000	1900000	5.039	1.088	5.489		
511049908.3	0	0	0	0	1	0.181818182	0.181818182	0	71	65	70	72	62	1400000	1900000	5.039	1.089	5.489		
511049908.6	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.109	5.592		
511049909.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.087	5.481		
511049909.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.04	1.089	5.492		
511049909.8	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.086	5.473		
511049910.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.489		
511049910.6	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.165	5.874		
511049911	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.489		
511049911.4	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.087	5.477		
511049911.6	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.091	5.496		
511049912.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.492		
511049912.5	0	0	0	0	1	0	0	0	72	65	69	72	62	1400000	1900000	5.039	1.174	5.92		
511049912.9	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.094	5.519		
511049913.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.489		
511049913.7	0	0	0	0	1	0.090909091	0	0	72	65	68	70	62	1400000	1900000	5.04	1.092	5.508		
511049914.1	0	0	0	0	1	0.090909091	0	0	72	65	68	70	62	1400000	1900000	5.039	1.093	5.512		
511049914.2	0	0	0	0	1	0.111111111	0.363636364	0	72	65	68	70	62	1400000	1900000	5.039	1.088	5.485		
511049914.6	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.192	6.008		
511049915.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.101	5.554		
511049915.5	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.09	5.496		
511049916	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.104	5.565		
511049916.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.089	5.489		
511049916.6	0	0	0	0	1	0	0	0	72	66	69	71	62	1400000	1900000	5.039	1.11	5.596		
511049917	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.146	5.779		
511049917.5	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.088	5.485		
511049917.8	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.091	5.5		
511049918.2	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.111	5.603		
511049918.6	0	0	0	0	1	0.363636364	0.4	0	72	65	68	70	62	1400000	1900000	5.039	1.091	5.5		
511049918.9	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.167	5.886		
511049919.4	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.111	5.603		
511049919.7	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.091	5.5		
511049920.1	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.088	5.485		
511049920.5	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.099	5.538		
511049920.9	0	0	0	0	1	0	0	0	73	66	69	71	62	1400000	1900000	5.039	1.103	5.561		
511049921.3	0	0	0	0	1	0.1	0	0	73	66	69	70	62	1400000	1900000	5.039	1.093	5.512		
511049921.6	0	0	0	0	1	0	0	0	72	66	68	70	62	1400000	1900000	5.039	1.09	5.5		
511049922.1	0	0	0	0	1	0	0	0	72	65	68	70	63	1400000	1900000	5.039	1.091	5.504		
511049922.4	0	0	0	0	1	0	0	0	72	66	68	70	63	1400000	1900000	5.039	1.108	5.588		
511049922.8	0	0	0	0	1	0.090909091	0.1	0.090909091	72	66	71	72	63	1400000	1900000	5.039	1.128	5.687		
511049923.1	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.128	5.687		
511049923.5	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.092	5.504		
511049923.9	0	0	0	0	1	0	0	0	72	65	69	70	63	1400000	1900000	5.039	1.114	5.615		
511049924.3	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.09	5.492		
511049924.6	0	0	0	0	1	0.1	0	0	72	65	68	70	63	1400000	1900000	5.039	1.089	5.492		
511049925.1	0	0	0	0	1	0	0	0	72	66	69	71	63	1400000	1900000	5.039	1.169	5.893		
511049925.5	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.102	5.554		
511049925.8	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.093	5.512		
511049926.4	0	0	0	0	1	0	0	0	72	65	69	70	62	1400000	1900000	5.039	1.089	5.489		
511049926.6	0	0	0	0	1	0	0	0	72	65	69	70	63	1400000	1900000	5.039	1.108	5.588		
511049927	0	0	0	0	1	0	0	0	73	66	70	72	63	1400000	1900000	5.039	1.113	5.615		
511049927.4	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.181	5.954		
511049927.8	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.091	5.496		
511049928.1	0	0	0	0	1	0.181818182	0	0	72	66	69	70	63	1400000	1900000	5.039	1.095	5.519		
511049928.5	0	0	0	0	1	0	0	0	72	65	69	70	63	1400000	1900000	5.039	1.094	5.515		
511049929	0	0	0	0	1	0.222222222	0.4	0	72	65	68	70	63	1400000	1900000	5.039	1.095	5.519		
511049929.5	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.115	5.618		
511049929.8	0	0	0	0	1	0.272727273	0	0	72	65	69	70	63	1400000	1900000	5.039	1.096	5.523		
511049930.3	0	0	0	0	1	0	0	0	72	65	69	70	63	1400000	1900000	5.039	1.098	5.534		
511049930.6	0	0	0	0	1	0	0	0	72	66	69	70	62	1400000	1900000	5.039	1.095	5.523		
511049930.8	0	0	0	0	1	0	0	0	72	65	68	70	62	1400000	1900000	5.039	1.094	5.515		
511049931.2	0	0	0	0	1	0.1	0	0	73	66	69	71	62	1400000	1900000	5.039	1.093	5.512		
511049931.6	0	0	0	0	1	0	0	0	73	66	69	70	63	1400000	1900000	5.039	1.117	5.634		
511049932	0	0	0	0	1	0.090909091	0.090909091	0	72	66	69	70	62	1400000	1900000	5.039	1.094	5.515		
511049932.4	0	0	0	0	1	0	0.1	0	72	65	68	70	63	1400000	1900000	5.039	1.099	5.538		
511049932.8	0	0	0	0	1	0.2	0	0	72	65	69	70	62	1400000	1900000	5.039	1.109	5.588		
511049933.2	0	0	0	0	1	0.333333333	0.3	0	72	65	70	71	63	1400000	1900000	5.039	1.095	5.523		
511049933.6	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.175	5.924		
511049933.9	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.097	5.527		
511049934.4	0	0	0	0	1	0.181818182	0	0	72	66	69	70	62	1400000	1900000	5.039	1.094	5.512		
511049934.8	0	0	0	0	1	0	0	0	72	66	68	70	63	1400000	1900000	5.039	1.094	5.512		
511049935	0	0	0	0	1	0	0	0	72	65	69	70	63	1400000	1900000	5.039	1.094	5.512		
511049935.5	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.16	5.847		
511049935.9	0	0	0	0	1	0.181818182	0	0	73	66	69	70	63	1400000	1900000	5.039	1.095	5.523		
511049936.3	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.113	5.607		
511049936.7	0	0	0	0	1	0	0	0	72	66	68	70	63	1400000	1900000	5.039	1.094	5.515		
511049937	0	0	0	0	1	0	0	0	72	66	69	70	62	1400000	1900000	5.039	1.094	5.515		
511049937.5	0	0	0	0	1	0.111111111	0.1	0	72	66	71	73	63	1400000	1900000	5.039	1.198	6.038		
511049937.9	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.097	5.531		
511049938.1	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.094	5.515		
511049938.5	0	0	0	0	1	0	0	0	73	66	69	70	63	1400000	1900000	5.037	1.092	5.5		
511049938.9	0	0	0	0	1	0	0	0	72	66	69	72	63	1400000	1900000	5.039	1.092	5.508		
511049939.2	0	0	0	0	1	0	0.090909091	0	72	66	69	70	63	1400000	1900000	5.039	1.113	5.611		
511049939.6	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.094	5.515		
511049940.1	0	0	0	0	1	0	0	0	73	66	69	70	63	1400000	1900000	5.039	1.098	5.534		
511049940.5	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.093	5.512		
511049940.9	0	0	0	0	1	0.1	0	0	72	66	69	70	63	1400000	1900000	5.039	1.095	5.519		
511049941.1	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.106	5.573		
511049941.6	0	0	0	0	1	0.090909091	0	0	73	66	70	72	63	1400000	1900000	5.039	1.167	5.523		
511049942	0	0	0	0	1	0	0	0	73	66	69	71	63	1400000	1900000	5.039	1.096	5.527		
511049942.3	0	0	0	0	1	0	0.181818182	0	73	66	69	70	63	1400000	1900000	5.039	1.122	5.653		
511049942.7	0	0	0	0	1	0	0	0	73	66	69	70	63	1400000	1900000	5.039	1.108	5.588		
511049943.1	0	0	0	0	1	0	0	0	72	66	69	70	63	1400000	1900000	5.039	1.093	5.512		
511049943.5	0	0	0	0	1	0.363636364	0.25	0	73	66	69	71	63	1400000	1900000	5.039	1.112	5.607		
511049943.9	0	0	0	0	0	0	0	0	67	66	69	70	63	1400000	1900000	5.039	1.18	5.951		
511049944.4	0	0	0	0	0	0	0	0	63	64	67	67	61	1400000	1900000	5.007	0.733	3.672		
511049944.6	0	0	0	0	0	0	0	0	62	63	66	66	60	1400000	1900000	5.007	0.729	3.653		
511049945.1	0	0	0	0	0	0	0	0	62	63	65	65	60	1400000	1900000	5.009	0.73	3.66		
511049945.5	0	0	0	0	0	0	0	0	61	62	65	65	60	1400000	1900000	5.007	0.729	3.657		
511049945.8	0	0	0	0	0	0	0	0	62	62	65	65	60	1400000	1900000	5.009	0.745	3.733		
511049946.2	0	0	0	0	0	0	0	0	61	62	64	64	59	1400000	1900000	5.005	0.726	3.634		
511049946.6	0	0	0	0	0	0	0	0	61	62	64	64	59	1400000	1900000	5.005	0.722	3.615		
511049947	0	0	0	0	0	0	0	0	61	61	64	64	59	1400000	1900000	5.007	0.747	3.744		
511049947.3	0	0	0	0	0	0	0	0	60	61	64	63	59	1400000	1900000	5.005	0.723	3.622		
511049947.7	0	0	0	0	0.3	0.3	0.090909091	0	61	61	64	65	59	1400000	1900000	5.005	0.725	3.63		
511049948	0	0	0	0	0	0	0	0	61	61	64	64	59	1400000	1900000	5.015	0.825	4.141		
511049948.4	0	0	0	0	0	0	0	0	60	61	64	64	59	1400000	1900000	5.006	0.723	3.618		
511049948.9	0	0	0	0	0	0	0	0	60	61	63	63	59	1400000	1900000	5.007	0.749	3.752		
511049949.2	0	0	0	0	0	0	0	0	60	61	63	63	59	1400000	1900000	5.006	0.719	3.603		
511049949.6	0	0	0	0	0	0	0	0	60	61	63	63	59	1400000	1900000	5.007	0.725	3.63		
511049950.1	0	0	0	0	0	0	0	0	60	61	64	64	59	1400000	1900000	5.015	0.816	4.096		
511049950.5	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.005	0.724	3.622		
511049950.8	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.005	0.72	3.603		
511049951.2	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.007	0.742	3.714		
511049951.5	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.005	0.718	3.595		
511049952	0	0	0	0	0	0	0	0	62	61	64	65	58	1400000	1900000	5.014	0.764	3.832		
511049952.4	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.01	0.768	3.851		
511049952.7	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.009	0.741	3.714		
511049953.1	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.009	0.717	3.595		
511049953.6	0	0	0	0	0	0	0	0	60	61	63	63	58	1400000	1900000	5.007	0.715	3.58		
511049953.7	0	0	0	0	0.111111111	1	0.2	0	60	60	63	65	58	1400000	1900000	5.007	0.715	3.58		
511049954.2	0	0	0	0	0	1	0	0	62	62	66	73	59	1400000	1900000	5.035	1.107	5.576		
511049954.6	0	0	0	0	0	1	0	0	63	63	67	74	59	1400000	1900000	5.037	1.095	5.519		
511049954.9	0	0	0	0	0	1	0	0	63	63	68	75	60	1400000	1900000	5.037	1.08	5.447		
511049955.4	0	0	0	0	0	1	0	0	64	63	68	75	60	1400000	1900000	5.037	1.083	5.462		
511049955.8	0	0	0	0	0	1	0	0	64	64	68	76	60	1400000	1900000	5.039	1.099	5.542		
511049956.2	0	0	0	0	0	1	0	0	65	64	69	77	61	1400000	1900000	5.039	1.092	5.508		
511049956.6	0	0	0	0	0	1	0	0	65	64	69	76	61	1400000	1900000	5.039	1.09	5.496		
511049957	0	0	0	0	0.090909091	1	0	0	65	64	69	76	61	1400000	1900000	5.039	1.094	5.515		
511049957.3	0	0	0	0	0	1	0	0	65	64	69	76	61	1400000	1900000	5.039	1.112	5.607		
511049957.7	0	0	0	0	0	1	0	0	65	64	69	77	61	1400000	1900000	5.039	1.104	5.565		
511049958.1	0	0	0	0	0.4	1	0.454545455	0	65	64	69	77	61	1400000	1900000	5.039	1.089	5.489		
511049958.5	0	0	0	0	0	1	0	0	65	65	70	77	61	1400000	1900000	5.039	1.111	5.599		
511049958.9	0	0	0	0	0	1	0	0	65	65	70	77	61	1400000	1900000	5.039	1.114	5.615		
511049959.3	0	0	0	0	0	1	0	0	65	65	69	77	61	1400000	1900000	5.039	1.091	5.5		
511049959.7	0	0	0	0	0	1	0	0	65	65	70	77	61	1400000	1900000	5.039	1.092	5.508		
511049960	0	0	0	0	0	1	0	0	65	65	70	77	61	1400000	1900000	5.039	1.091	5.5		
511049960.3	0	0	0	0	0	1	0	0	66	65	70	78	61	1400000	1900000	5.039	1.092	5.504		
511049960.7	0	0	0	0	0	1	0	0	66	65	70	77	61	1400000	1900000	5.039	1.093	5.512		
511049961.1	0	0	0	0	0	1	0	0	66	65	70	77	61	1400000	1900000	5.039	1.09	5.496		
511049961.6	0	0	0	0	0	1	0	0	66	65	70	77	61	1400000	1900000	5.039	1.091	5.5		
511049961.9	0	0	0	0	0	1	0	0	66	65	70	77	61	1400000	1900000	5.039	1.112	5.607		
511049962.4	0	0	0	0	0.111111111	1	0.2	0	67	65	72	77	61	1400000	1900000	5.039	1.095	5.523		
511049962.7	0	0	0	0	0	1	0	0	66	65	71	78	61	1400000	1900000	5.039	1.182	5.958		
511049963.1	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.113	5.615		
511049963.6	0	0	0	0	0	1	0	0	66	65	70	77	62	1400000	1900000	5.039	1.126	5.676		
511049964.1	0	0	0	0	0	1	0	0	66	65	70	77	62	1400000	1900000	5.039	1.095	5.523		
511049964.3	0	0	0	0	0	1	0	0	68	65	73	78	62	1400000	1900000	5.039	1.098	5.534		
511049964.8	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.1	5.542		
511049965.2	0	0	0	0	0	1	0	0	66	65	70	77	62	1400000	1900000	5.039	1.096	5.523		
511049965.4	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.096	5.523		
511049965.9	0	0	0	0	0.090909091	1	0	0	66	65	70	77	62	1400000	1900000	5.039	1.096	5.527		
511049966.3	0	0	0	0	0.090909091	1	0.181818182	0	66	65	70	78	62	1400000	1900000	5.039	1.112	5.607		
511049966.7	0	0	0	0	0	1	0	0	66	65	71	78	62	1400000	1900000	5.039	1.173	5.912		
511049967.1	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.097	5.531		
511049967.5	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.095	5.519		
511049967.9	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.095	5.519		
511049968.3	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.096	5.523		
511049968.7	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.097	5.534		
511049968.9	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.179	5.947		
511049969.3	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.121	5.649		
511049969.8	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.097	5.527		
511049970.3	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.096	5.527		
511049970.5	0	0	0	0	0.363636364	1	0.4	0.1	66	65	70	78	62	1400000	1900000	5.039	1.095	5.519		
511049970.9	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.186	5.977		
511049971.3	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.098	5.534		
511049971.6	0	0	0	0	0.090909091	1	0	0	66	66	70	78	62	1400000	1900000	5.039	1.1	5.546		
511049972	0	0	0	0	0	1	0	0	66	65	70	78	62	1400000	1900000	5.039	1.097	5.531		
511049972.5	0	0	0	0	0	1	0.1	0	66	65	71	78	62	1400000	1900000	5.039	1.112	5.607		
511049972.9	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.176	5.931		
511049973.3	0	0	0	0	0	1	0	0	66	65	71	78	62	1400000	1900000	5.039	1.096	5.527		
511049973.6	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.1	5.55		
511049974	0	0	0	0	0	1	0	0	66	66	70	78	62	1400000	1900000	5.039	1.116	5.626		
511049974.5	0	0	0	0	0	1	0	0	66	66	70	78	62	1400000	1900000	5.039	1.098	5.534		
511049974.8	0	0	0	0	0.3	1	0.222222222	0.090909091	67	66	72	78	62	1400000	1900000	5.039	1.117	5.63		
511049975.2	0	0	0	0	0.090909091	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.163	5.863		
511049975.6	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.098	5.534		
511049975.9	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.097	5.531		
511049976.3	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.101	5.55		
511049976.5	0	0	0	0	0	1	0	0	66	65	71	78	62	1400000	1900000	5.039	1.097	5.534		
511049977	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.04	1.204	6.069		
511049977.5	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.04	1.101	5.55		
511049977.7	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.099	5.542		
511049978.2	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.096	5.527		
511049978.6	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.117	5.63		
511049979	0	0	0	0	0	1	0	0	68	66	73	79	62	1400000	1900000	5.039	1.098	5.534		
511049979.4	0	0	0	0	0	1	0.1	0	67	66	71	78	62	1400000	1900000	5.039	1.176	5.931		
511049979.7	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.111	5.599		
511049980.1	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.117	5.634		
511049980.5	0	0	0	0	0	1	0	0	66	66	73	78	62	1400000	1900000	5.039	1.098	5.534		
511049980.9	0	0	0	0	0.1	1	0.2	0	66	66	71	78	62	1400000	1900000	5.039	1.108	5.584		
511049981.2	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.133	5.71		
511049981.6	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.117	5.634		
511049982	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.101	5.55		
511049982.5	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.099	5.542		
511049982.8	0	0	0	0	0.090909091	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.098	5.534		
511049983.2	0	0	0	0	0	1	0	0	67	66	72	79	62	1400000	1900000	5.039	1.095	5.523		
511049983.6	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.1	5.546		
511049984	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.099	5.542		
511049984.4	0	0	0	0	0.111111111	1	0	0	67	66	71	78	62	1400000	1900000	5.04	1.096	5.527		
511049984.8	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.12	5.645		
511049985.1	0	0	0	0	0.444444444	1	0.454545455	0	67	66	71	78	62	1400000	1900000	5.039	1.097	5.531		
511049985.4	0	0	0	0	0	1	0	0	67	66	71	79	62	1400000	1900000	5.039	1.176	5.931		
511049985.9	0	0	0	0	0.111111111	1	0	0.090909091	67	66	71	78	62	1400000	1900000	5.039	1.1	5.546		
511049986.3	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.121	5.653		
511049986.9	0	0	0	0	0	1	0	0	67	66	71	78	62	1400000	1900000	5.039	1.102	5.554		
511049987	0	0	0	0	0	1	0	0	66	66	71	78	62	1400000	1900000	5.039	1.098	5.538		
